file,href
"The benefits of angiotensin-converting enzyme inhibitors/angiotensin II receptor blockers combined with calcium channel blockers on metabolic, renal, and cardiovascular outcomes in hypertensive patients: a meta-analysis",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055561549&origin=inward
Comparison between digital image analysis and visual assessment of immunohistochemical HER2 expression in breast cancer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055491350&origin=inward
Chitosan-based nanoparticles with damnacanthal suppress CRM1 expression,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055205421&origin=inward
Evaluation of Plasmodium vivax isolates in Thailand using polymorphic markers Plasmodium merozoite surface protein (PvMSP) 1 and PvMSP3,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055199276&origin=inward
Detection of host pathways universally inhibited after Plasmodium yoelii infection for immune intervention,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055080877&origin=inward
Classification of unusual insertion of the pectoralis minor muscle,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055049678&origin=inward
Scaling laws for static displacement of linearly elastic cracked beam by energy method,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055028853&origin=inward
Data in support of photosynthetic responses in a chromosome segment substitution line of ‘Khao Dawk Mali 105’ rice at seedling stage,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054876704&origin=inward
"Inflammatory reaction, clinical efficacy, and safety of bacterial cellulose wound dressing containing silk sericin and polyhexamethylene biguanide for wound treatment",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054801027&origin=inward
Caring for Thai Older Persons With Long-Term Care Needs,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054643077&origin=inward
Facilitated transport of cadmium with montmorillonite KSF colloids under different pH conditions in water-saturated sand columns: Experiment and transport modeling,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054621002&origin=inward
"Adaptive effect of sericin on hepatic mitochondrial conformation through its regulation of apoptosis, autophagy and energy maintenance: a proteomics approach",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054588423&origin=inward
Discharge Performance of Zinc-Air Flow Batteries Under the Effects of Sodium Dodecyl Sulfate and Pluronic F-127,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054584634&origin=inward
Influence of anisotropic properties on vertical vibrations of circular foundation on saturated elastic layer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054443060&origin=inward
Generation and characterization of hepatocellular carcinoma cell lines with enhanced cancer stem cell potential,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054308952&origin=inward
Evaluation of different pretreatments of Napier grass for enzymatic saccharification and ethanol production,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054194780&origin=inward
Biofuel production via the pyrolysis of sugarcane (Saccharum officinarum L.) leaves: Characterization of the optimal conditions,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054184001&origin=inward
Is the occiput-wall distance valid and reliable to determine the presence of thoracic hyperkyphosis?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054140369&origin=inward
Optimization of process parameters using response surface methodology for Pd(II) extraction with quaternary ammonium salt from chloride medium: kinetic and thermodynamics study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053893979&origin=inward
Loss of Gsα in osteocytes leads to osteopenia due to sclerostin induced suppression of osteoblast activity,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053832338&origin=inward
Intracatheter Antifungal Lock Leading to Detrimental Complications,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053831669&origin=inward
Optimization of exposure parameters in dental cone beam computed tomography using a 3-step approach,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053619106&origin=inward
Distinctive features of low-grade myofibroblastic sarcoma on aspiration cytology: A case report,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053495818&origin=inward
A randomized trial of low-dose gabapentin for post hospitalization relapse prevention in a Thai clinical sample of alcohol dependence,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053492921&origin=inward
Three-dimensional lower bound finite element limit analysis of Hoek-Brown material using semidefinite programming,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053439955&origin=inward
Clinical and functional studies of two novel variants in the LPL gene in subjects with severe hypertriglyceridemia,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053423390&origin=inward
Topical drug delivery to the posterior segment of the eye: The effect of benzalkonium chloride on topical dexamethasone penetration into the eye in vivo,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053401902&origin=inward
"Effect of pressure on the structure stability, electronic structure and band gap engineering in Zn16O1S15",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053189146&origin=inward
Co-overexpression of native phospholipid-biosynthetic genes plsX and plsC enhances lipid production in Synechocystis sp. PCC 6803,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053174978&origin=inward
Two host gut-derived lactic acid bacteria activate the proPO system and increase resistance to an AHPND-causing strain of Vibrio parahaemolyticus in the shrimp Litopenaeus vannamei,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053081646&origin=inward
Improved Survival of Elderly-fit Patients With Acute Myeloid Leukemia Requiring Intensive Therapy: 3-Year Multicenter Analysis From TALWG,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053010803&origin=inward
Changes of cardiac function in diabetic dogs,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052987188&origin=inward
Quinolone-resistant phenotype of Flavobacterium columnare isolates harbouring point mutations both in gyrA and parC but not in gyrB or parE,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052985058&origin=inward
Mechanistic aspect based on the role of reactive oxidizing species (ROS) in macroscopic level on the glycerol photooxidation over defected and defected-free TiO2,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052852129&origin=inward
The crucial role of density functional nonlocality and on-axis CH3NH3 rotation induced I2 formation in hybrid organic-inorganic CH3NH3PbI3 cubic perovskite,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052757960&origin=inward
High tissue eosinophilia as a marker to predict recurrence for eosinophilic chronic rhinosinusitis: a systematic review and meta-analysis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052749282&origin=inward
Constitutive equations for vertical upward two-phase flow in rod bundle,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052727555&origin=inward
"Serological evidence of duck Tembusu virus infection in free-grazing ducks, Thailand",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052652006&origin=inward
Evaluation of dielectric cure monitoring for in situ measurement of natural rubber vulcanization,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052635594&origin=inward
A spectroscopic study of indigo dye in aqueous solution: A combined experimental and TD-DFT study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052488654&origin=inward
"Permian–Triassic back-arc basin development in response to Paleo-Tethys subduction, Sa Kaeo–Chanthaburi area in Southeastern Thailand",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052472790&origin=inward
Ultrasound evaluation of arterial anastomosis of the forehead,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052374832&origin=inward
Factorizable non-atomic copulas,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052213936&origin=inward
Characterization of N-type and P-type Aluminum Antimonides on Si substrates for room-temperature optoelectronic devices,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051824569&origin=inward
Cortical Bone Loss in a Spontaneous Murine Model of Systemic Lupus Erythematosus,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051757660&origin=inward
Cytotoxicity against cancer cells of chitosan oligosaccharides prepared from chitosan powder degraded by electrical discharge plasma,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051683221&origin=inward
Inhibition of amyloid fibril formation in the variable domain of λ6 light chain mutant Wil caused by the interaction between its unfolded state and epigallocatechin-3-O-gallate,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051652467&origin=inward
Measurement of ballistic impact performance of fiber reinforced polybenzoxazine/polyurethane composites,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051400106&origin=inward
Development of a high throughput yeast-based screening assay for human carbonic anhydrase isozyme II inhibitors,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051199297&origin=inward
Nephrology nurses' perceptions of discussing sexual health issues with patients who have end-stage kidney disease,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051180271&origin=inward
Effects of decongestant addition to intranasal corticosteroid for chronic rhinitis: a systematic review and meta-analysis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051023165&origin=inward
Simultaneous assessment of various quality attributes and shelf life of packaged bratwurst using hyperspectral imaging,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050850597&origin=inward
Finite element modelling of flexural behaviour of geosynthetic cementitious composite mat (GCCM),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050803032&origin=inward
Chitosan/alginate nanoparticles as a promising approach for oral delivery of curcumin diglutaric acid for cancer treatment,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050662074&origin=inward
Ethanol as an electrolyte additive for alkaline zinc-air flow batteries,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050656313&origin=inward
Environmental risk factors and nonpharmacological and nonsurgical interventions for obesity: An umbrella review of meta-analyses of cohort studies and randomized controlled trials,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050539220&origin=inward
A colorimetric paper-based analytical device coupled with hollow fiber membrane liquid phase microextraction (HF-LPME) for highly sensitive detection of hexavalent chromium in water samples,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050468889&origin=inward
Detection of Aujeszky's disease virus DNA and antibody in swine oral fluid specimens,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050458654&origin=inward
"Acemannan increased bone surface, bone volume, and bone density in a calvarial defect model in skeletally-mature rats",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050132605&origin=inward
Transcriptional and post-transcriptional regulation of PenA β-lactamase in acquired Burkholderia pseudomallei β-lactam resistance,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049950224&origin=inward
A fluorometric paper-based sensor array for the discrimination of volatile organic compounds (VOCs) with novel salicylidene derivatives,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049352978&origin=inward
GRAMD1B regulates cell migration in breast cancer cells through JAK/STAT and Akt signaling,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048987782&origin=inward
Metabolic variation in the pulps of two durian cultivars: Unraveling the metabolites that contribute to the flavor,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048803316&origin=inward
"A comparative study of mango seed kernel starches and other commercial starches: the contribution of chemical fine structure to granule crystallinity, gelatinization, retrogradation, and pasting properties",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048567058&origin=inward
Investigation of benzylisoquinoline alkaloid biosynthetic pathway and its transcriptional regulation in lotus,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048009800&origin=inward
"An α-1,6-and α-1,3-linked glucan produced by Leuconostoc citreum ABK-1 alternansucrase with nanoparticle and film-forming properties",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047873668&origin=inward
